Dates, Index, Long Short Equity, Distressed Debt, Large, Arbitrage, Medium, Billion Dollar, CTA/Managed Futures, Multi-Strategy, Small, Fixed Income, Event Driven, Macro, Relative Value, Top 50, SPY
2018-08-31,469.430384237415,471.66452763400497,672.1677784782689,335.518843191663,355.134673761577,369.702194375549,356.254105057351,496.875044209086,508.11198999449095,511.3453774554551,403.871722897313,524.349366650856,413.043931340549,506.360111256967,185.960609540734,279.28316743815515
2018-09-28,468.897598689747,469.559502698562,679.4772162821131,336.64905256898896,355.866382240216,369.3420243626229,357.92237079693,494.475425111512,509.2120964840509,510.14085360201597,405.9219842787951,526.064615722173,413.41978947724,507.124508836063,186.297623360376,280.94362670115174
2018-10-31,457.824262890029,452.56028998608,675.997800245356,331.07831876741,350.853444735376,361.268836667306,352.637588925588,482.93539329147796,499.62983920002296,497.09968859419604,403.61504820544195,514.663542223839,407.945110271271,499.98714834057296,182.962159878349,261.52928100502555
2018-11-30,456.331030722473,450.669331503817,666.8482946239241,329.381699070713,357.121427050426,359.064019480139,350.556065184289,482.130802783901,497.636291237309,496.230019564613,402.0528181150991,515.347512989125,405.706610257073,502.063906476106,181.61727942539505,266.38044279065696
2018-12-31,449.053786922753,438.200307521702,650.041496055857,326.821400885447,352.25132119839,354.44574149342697,348.289659886584,483.800920829484,490.113999598638,486.850613697453,400.173323870909,500.895095138149,403.5751299578329,489.87706533116403,179.154241950166,242.9260566615952
2019-01-31,459.7290966586309,454.3790982036209,661.23734772072,332.78817220430597,354.399083499734,362.37878083988505,353.210521442409,482.894162115094,502.8596528761369,499.326208981679,407.132872285793,518.821133305407,411.584472340308,502.211850723257,182.59147978729,262.37609546721075
2019-02-28,464.30609625539,461.682529819634,664.498982991337,335.79161210514,357.457486215143,365.718280931168,355.82695865663806,484.18903577747597,506.480224365878,504.418930219882,410.160818487989,524.725080823151,412.853703074848,506.46329059196603,184.02755886261602,270.8811797211149
2019-03-29,467.60969174876493,464.047000092936,665.309047164151,338.577120125561,359.002365026747,368.625456821826,358.8372879922689,492.32923955594805,509.083235434542,507.437375665017,412.779279609671,526.477918819435,416.395562378851,506.5419580673481,185.11961663718202,275.78433061852365
2019-04-30,472.33920682430494,470.10696925876505,671.664739378152,342.308462030214,361.041804399231,372.597799569433,363.097316711426,496.320548423995,512.847263781208,512.390786272446,416.20552973543295,534.621420866504,418.851511646761,512.132491323255,187.93069947396998,287.05076637955347
2019-05-31,466.922378416837,459.8259455959209,666.320689146413,339.935587410605,360.563636825245,368.53240275522796,359.86206331745797,493.294287696331,508.906947708732,505.79036679675005,416.1404578583751,525.877398385261,419.304052613407,504.950095879731,185.978228960299,268.74518730179625
2019-06-28,474.83142006480796,468.930747274965,671.400005887976,344.799052411632,362.919558239085,374.288628605493,365.11127642818803,503.29768898186205,518.758498745997,514.833705834029,420.2425630872169,530.6011270463009,427.8003333605709,510.33816567238404,188.71449707195495,287.4462180619447
2019-07-31,477.47407660421203,470.907547171954,669.407748963719,348.051423606916,365.2330529736589,376.939637302562,369.12391436539497,509.45437764607203,522.1765757050509,517.02435093095,422.756646538322,531.300904205944,429.830449528898,511.102225858756,189.744315595239,291.7922645826228
2019-08-30,475.847331297267,465.42394133135986,664.12957117488,348.281224236075,364.996483468841,376.162890462096,370.099269882577,519.601381380015,518.008773007303,514.651901279532,421.85190364850405,522.411601592639,435.935770029833,501.517231085905,188.05800629585,286.9066866130545
2019-09-30,475.410878789256,466.31621000584505,664.62493765821,348.56934096285795,365.656358179758,376.233177250195,371.15032922488405,509.686579654402,519.385640297938,513.739911398229,424.171597896004,523.728930461901,434.11569176474,503.660309013815,188.131590496012,292.4892531133231
2019-10-31,477.268135792791,471.530658849839,662.742096356979,349.447361495421,367.67396521612,377.614685396455,372.363389274235,503.99041352493,521.031795765999,515.964922412772,426.203987265389,522.8923986564711,433.617586901136,503.468357881404,187.918741738828,298.95466161814886
2019-11-29,481.091403894717,478.10102958921306,664.136946784496,351.696409525259,370.04067997219,380.336412682948,374.299658047433,506.1255729151009,523.89932886052,520.557187802387,427.63520940658,528.0024902997831,432.14185142617004,509.664696559079,189.17285254147598,309.7762712420936
2019-12-31,488.052989714498,487.680279612609,672.696327456097,355.8370523355,372.656405327975,386.07772475186096,378.065066552574,510.211663130644,531.976948642459,528.2624722172401,432.122423142502,537.178502580433,436.82328496476197,514.926221937322,191.952071320144,318.77695462528663
2020-01-31,488.41306230159205,485.812849812021,676.2456270656791,356.92259469816,374.605383728302,386.59232057041396,379.485166846877,512.401920908826,534.392923243561,527.809868514748,435.31624558605904,533.847223058569,435.916269262528,513.628396912675,192.763707217342,318.64822836840614
2020-02-28,479.175990249537,472.008657406905,675.160822036451,352.713153243347,372.179715657344,380.267438547435,374.450283228112,508.497003204476,523.344459427696,516.33042864521,432.885335035667,518.0658824517279,432.924400213612,496.275724634335,189.64764990360905,293.4221992443185
2020-03-31,449.2927177832621,429.734899122797,610.792057170983,331.012137088214,360.495282150189,356.68970392992105,353.00127681249603,514.850478898342,488.555216429916,483.27493059530195,397.235083691145,456.590011809945,420.111796086979,474.503323429989,172.142633156699,256.782188651917
